10001	5440	18.0388	-4.44161	12.72185	13.21816
10002	5441	18.07091	-4.52639	12.71874	13.21504
10003	5442	18.03843	-4.55252	12.71639	13.2127
10004	5443	18.0388	-4.44161	12.72185	13.21816
10005	5443	18.0388	-4.44161	12.72185	13.21816
10006	5442	18.03843	-4.55252	12.71639	13.2127
10007	5444	18.00929	-4.4756	12.71921	13.21552
10008	5445	18.0388	-4.44161	12.72185	13.21816
10009	5446	18.00929	-4.4756	12.71921	13.21552
10010	5447	17.99889	-4.36624	12.72486	13.22117
10011	5447	17.99889	-4.36624	12.72486	13.22117
10012	5446	18.00929	-4.4756	12.71921	13.21552
10013	5448	17.97308	-4.40721	12.72194	13.21825
10014	5449	17.99889	-4.36624	12.72486	13.22117
10015	5450	18.03221	-4.30217	12.71407	13.21037
10016	5451	18.0388	-4.44161	12.72185	13.21816
10017	5451	18.0388	-4.44161	12.72185	13.21816
10018	5450	18.03221	-4.30217	12.71407	13.21037
10019	5452	18.07719	-4.38714	12.71067	13.20698
10020	5450	18.03221	-4.30217	12.71407	13.21037
10021	5453	18.14097	-4.06779	12.64597	13.14229
10022	5454	18.07719	-4.38714	12.71067	13.20698
10023	5454	18.07719	-4.38714	12.71067	13.20698
10024	5453	18.14097	-4.06779	12.64597	13.14229
10025	5455	18.20322	-4.18542	12.64125	13.13758
10026	5456	18.14097	-4.06779	12.64597	13.14229
10027	5457	18.15785	-4.02895	12.6322	13.12853
10028	5455	18.20322	-4.18542	12.64125	13.13758
10029	5455	18.20322	-4.18542	12.64125	13.13758
10030	5457	18.15785	-4.02895	12.6322	13.12853
10031	5458	18.22286	-4.15177	12.62728	13.12361
10032	5458	18.22286	-4.15177	12.62728	13.12361
10033	5459	18.15785	-4.02895	12.6322	13.12853
10034	5460	18.2209	-4.14468	12.61378	13.11012
10035	5460	18.2209	-4.14468	12.61378	13.11012
10036	5459	18.15785	-4.02895	12.6322	13.12853
10037	5461	18.1559	-4.02186	12.6187	13.11504
10038	5461	18.1559	-4.02186	12.6187	13.11504
10039	5462	18.14551	-3.98395	12.54679	13.04315
10040	5463	18.2209	-4.14468	12.61378	13.11012
10041	5463	18.2209	-4.14468	12.61378	13.11012
10042	5462	18.14551	-3.98395	12.54679	13.04315
10043	5464	18.21051	-4.10677	12.54187	13.03823
10044	5465	18.03221	-4.30217	12.71407	13.21037
10045	5466	17.99889	-4.36624	12.72486	13.22117
10046	5467	17.97964	-4.22975	12.71726	13.21357
10047	5467	17.97964	-4.22975	12.71726	13.21357
10048	5466	17.99889	-4.36624	12.72486	13.22117
10049	5468	17.95226	-4.302	12.7277	13.224
10050	5469	17.99889	-4.36624	12.72486	13.22117
10051	5470	17.97308	-4.40721	12.72194	13.21825
10052	5471	17.95226	-4.302	12.7277	13.224
10053	5471	17.95226	-4.302	12.7277	13.224
10054	5470	17.97308	-4.40721	12.72194	13.21825
10055	5472	17.93077	-4.34893	12.72451	13.22081
10056	5473	17.95226	-4.302	12.7277	13.224
